Date,Open
10/22/2013,3935.54
10/21/2013,3922.65
10/18/2013,3893.36
10/17/2013,3822.85
10/16/2013,3815
10/15/2013,3810.72
10/14/2013,3767.49
10/11/2013,3753.22
10/10/2013,3677.78
10/09/2013,3694.83
10/08/2013,3770.38
10/07/2013,3807.75
10/04/2013,3774.34
10/03/2013,3815.02
10/02/2013,3817.98
10/01/2013,3771.48
09/30/2013,3781.59
09/27/2013,3787.43
09/26/2013,3761.1
09/25/2013,3768.25
09/24/2013,3765.29
09/23/2013,3774.73
09/20/2013,3789.38
09/19/2013,3783.64
09/18/2013,3745.7
09/17/2013,3717.85
09/16/2013,3722.18
09/13/2013,3715.97
09/12/2013,3725.01
09/11/2013,3729.02
09/10/2013,3706.18
09/09/2013,3660.01
09/06/2013,3658.78
09/05/2013,3649.04
09/04/2013,3612.61
09/03/2013,3589.87
09/02/2013,0
08/30/2013,3620.3
08/29/2013,3593.35
08/28/2013,3578.52
08/27/2013,3657.57
08/26/2013,3657.79
08/23/2013,3638.71
08/22/2013,3599.79
08/21/2013,3613.59
08/20/2013,3589.09
08/19/2013,3602.78
08/16/2013,3606.12
08/15/2013,3669.27
08/14/2013,3684.44
08/13/2013,3669.95
08/12/2013,3660.11
08/09/2013,3669.12
08/08/2013,3654.01
08/07/2013,3665.77
08/06/2013,3692.95
08/05/2013,3689.59
08/02/2013,3675.74
08/01/2013,3626.37
07/31/2013,3616.47
07/30/2013,3599.14
07/29/2013,3613.16
07/26/2013,3605.19
07/25/2013,3579.6
07/24/2013,3579.27
07/23/2013,3600.39
07/22/2013,3587.61
07/19/2013,3611.28
07/18/2013,3610
07/17/2013,3598.5
07/16/2013,3607.49
07/15/2013,3600.08
07/12/2013,3578.3
07/11/2013,3520.76
07/10/2013,3504.26
07/09/2013,3484.83
07/08/2013,3479.38
07/05/2013,3443.67
07/04/2013,0
07/03/2013,3433.4
07/02/2013,3434.49
07/01/2013,3403.25
06/28/2013,3401.86
06/27/2013,3376.22
06/26/2013,3347.89
06/25/2013,3320.76
06/24/2013,3357.25
06/21/2013,3364.63
06/20/2013,3443.2
06/19/2013,3482.18
06/18/2013,3452.13
06/17/2013,3423.56
06/14/2013,3445.37
06/13/2013,3400.43
06/12/2013,3436.95
06/11/2013,3473.77
06/10/2013,3469.22
06/07/2013,3424.05
06/06/2013,3401.48
06/05/2013,3445.26
06/04/2013,3465.37
06/03/2013,3455.91
05/31/2013,3491.3
05/30/2013,3467.52
05/29/2013,3488.89
05/28/2013,3459.14
05/27/2013,0
05/24/2013,3459.42
05/23/2013,3463.3
05/22/2013,3502.12
05/21/2013,3496.43
05/20/2013,3498.97
05/17/2013,3465.24
05/16/2013,3471.62
05/15/2013,3462.61
05/14/2013,3438.79
05/13/2013,3436.58
05/10/2013,3409.17
05/09/2013,3413.27
05/08/2013,3396.63
05/07/2013,3392.97
05/06/2013,3378.63
05/03/2013,3340.62
05/02/2013,3299.13
05/01/2013,3328.79
04/30/2013,3307.02
04/29/2013,3279.26
04/26/2013,3289.99
04/25/2013,3269.65
04/24/2013,3269.33
04/23/2013,3233.55
04/22/2013,3206.06
04/19/2013,3166.36
04/18/2013,3204.67
04/17/2013,3264.63
04/16/2013,3216.49
04/15/2013,3294.95
04/12/2013,3300.16
04/11/2013,3297.25
04/10/2013,3237.86
04/09/2013,3222.25
04/08/2013,3203.86
04/05/2013,3224.98
04/04/2013,3218.6
04/03/2013,3254.86
04/02/2013,3239.17
04/01/2013,3267.52
03/29/2013,0
03/28/2013,3256.52
03/27/2013,3252.48
03/26/2013,3235.3
03/25/2013,3245
03/22/2013,3222.6
03/21/2013,3254.19
03/20/2013,3229.1
03/19/2013,3237.59
03/18/2013,3249.07
03/15/2013,3258.93
03/14/2013,3245.12
03/13/2013,3242.32
03/12/2013,3252.87
03/11/2013,3244.37
03/08/2013,3232.09
03/07/2013,3222.37
03/06/2013,3224.13
03/05/2013,3182.03
03/04/2013,3169.74
03/01/2013,3160.19
02/28/2013,3162.26
02/27/2013,3129.65
02/26/2013,3116.25
02/25/2013,3161.82
02/22/2013,3131.49
02/21/2013,3164.41
02/20/2013,3213.59
02/19/2013,3192.03
02/18/2013,0
02/15/2013,3198.66
02/14/2013,3196.88
02/13/2013,3186.49
02/12/2013,3192
02/11/2013,3193.87
02/08/2013,3165.13
02/07/2013,3168.48
02/06/2013,3171.58
02/05/2013,3131.17
02/04/2013,3179.1
02/01/2013,3142.13
01/31/2013,3142.31
01/30/2013,3153.66
01/29/2013,3154.3
01/28/2013,3149.71
01/25/2013,3130.38
01/24/2013,3153.67
01/23/2013,3143.18
01/22/2013,3134.71
01/21/2013,0
01/18/2013,3136
01/17/2013,3117.54
01/16/2013,3110.78
01/15/2013,3117.5
01/14/2013,3125.63
01/11/2013,3121.76
01/10/2013,3105.81
01/09/2013,3091.81
01/08/2013,3098.81
01/07/2013,3101.66
01/04/2013,3100.57
01/03/2013,3112.26
01/02/2013,3019.51
01/01/2013,0
12/31/2012,2960.31
12/28/2012,2985.91
12/27/2012,2990.16
12/26/2012,3012.6
12/25/2012,0
12/24/2012,3021.01
12/21/2012,2998.6
12/20/2012,3050.3
